,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
490,United States,California,"The AV crossed the intersection, the driver of a Toyota Land Cruiser behind the AV drove into the oncoming lane in an effort to overtake the AV. At this point, the AV driver disengaged autonomous mode. As the Toyota cut back into the forward lane of travel, the Toyota scraped the sensor on the AV's front, driver's side corner. The Toyota left the scene.",Chevrolet Bolt,Disengagement,Scuffs on radar,No injury,Moving,Driver of another vehicle,Unknown,Unknown,Unknown,No,Side swipe,Passenger car,19/10/2017,9:16,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766620,-122.433359",37.76662,-122.433359,True,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
491,United States,California,"While the AV was stopped behind traffic at a red light, an Audi A3 reversed out of a parking spot perpendicular to the AV and made contact with the rear right corner of the AV.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Broadside,Passenger car,02/12/2021,12:22,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.763925,-122.433102",37.763925,-122.433102,False,False,True,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
492,United States,California,"The AV was stopped at a red traffic light at the unprotected intersection. After the light turned green, the AV began to proceed and then came to a stop as it yielded to oncoming traffic also entering the intersection. A Toyota Sienna made contact with the AV from behind.",Chrysler Pacifica,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Dusk,Dry,No,Unknown,Passenger car,15/02/2021,17:49,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.764271,-122.432964",37.764271,-122.432964,False,True,False,True,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
493,United States,California,"The AV was yielding to a pedestrian in the crosswalk, the AV driver disengaged autonomous mode, and shortly thereafter, a Ford Taurus attempting a left turn made contact with the left rear corner of the AV.",Chevrolet Bolt,Disengagement,Rear left fascia and wheel well,The passenger sustained injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Unknown,Passenger car,09/08/2019,23:38,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.767531,-122.433425",37.767531,-122.433425,True,True,False,False,False,True,True,False,True,Car  ,Slight  ,Slight  ,Valid
494,United States,California,"The AV was slowing down for a stop sign, when being almost in a complete stop, a Jeep Compass rear-ended the AV.",Jaguar I-Pace,Autonomous,Rear of the vehicle,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,12/08/2022,3:09,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.767451,-122.433617",37.767451,-122.433617,True,True,False,True,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
495,United States,California,"The AV was making a left turn when the AV yielded to an oncoming car. The AV driver disengaged autonomous mode, and shortly thereafter, a Ford made contact with the rear bumper of the AV.",Chevrolet Bolt,Disengagement,No damage,The AV driver and monitoring operator later mentioned back and neck pain,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,30/01/2020,17:47,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769109,-122.435891",37.769109,-122.435891,True,True,False,False,True,True,False,False,True,Car  ,Slight  ,No Damage  ,Valid
496,United States,California,The AV driver made contact with a passenger side mirror with a parked Honda CR-V.,Jaguar I-Pace,Conventional,Right rearview mirror,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Side swipe,Passenger car,29/11/2021,12:20,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769897,-122.436396",37.769897,-122.436396,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
497,United States,California,"The AV was yielding to an oncoming Toyota Scion TC. As the Toyota was passing the stopped AV, its driver side rearview mirror made contact with the AV's sensor.",Jaguar I-Pace,Autonomous,Left side sensor,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,05/11/2021,1:50,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.770241,-122.437724",37.770241,-122.437724,False,True,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
498,United States,California,"The AV was stopped for a red light with its turn signal activated to indicate intent to turn left. The traffic light turned green and the AV slowly moved forward, yielding to oncoming traffic, when a Nissan Maxima that had been previously stopped behind the AV proceeded forward and rear-ended the AV. The Nissan immediately left the scene.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,Yes,Rear-end,Passenger car,17/06/2023,17:06,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.761855,-122.437467",37.761855,-122.437467,True,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
499,United States,California,"While approaching a merge, the AV came to a stop to yield for approaching traffic on the left. While the AV was stopped, a Toyota RAV4 approached from behind and rear-ended the AV.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,Yes,Rear-end,Passenger car,09/08/2022,17:04,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.758020,-122.443710",37.75802,-122.44371,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
500,United States,California,"While reversing on a narrow road, the AV driver made contact with the tailight of a parked Honda CR-V.",Jaguar I-Pace,Conventional,Front right radar,No injury,Moving,In-vehicle AV driver,Cloudy,Daylight,Dry,No,Other,Passenger car,02/11/2022,16:30,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.758377,-122.446700",37.758377,-122.4467,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
501,United States,California,The AV was at a complete stop in response to a stop sign when a Toyota approaching from the rear made contact with the AV's rear bumper.,Chevrolet Bolt,Autonomous,Rear bumper,The AV driver later mentioned neck pain,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,14/11/2021,8:43,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.761927,-122.445147",37.761927,-122.445147,False,False,False,True,False,False,True,True,True,Car  ,Slight  ,Slight  ,Valid
502,United States,California,"The AV was traveling straight when a San Francisco Municipal Railway (MUNI) bus stopped ahead of the AV. Shortly thereafter, the AV made contact with the bus. The AV was towed from the scene.",Chevrolet Bolt,Autonomous,Front fascia and fender,No injury,Moving,AV technology,Clear,Daylight,Dry,Yes,Head-on,Passenger car,22/03/2023,14:46,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.770128,-122.446247",37.770128,-122.446247,False,True,False,False,False,False,False,False,True,Bus  ,No Injury  ,Slight  ,Valid
503,United States,California,"The AV driver stopped at a four-way stop sign intersection, signaling to make a left turn. The AV driver yielded to a passenger vehicle to the right, allowing the car to enter the intersection before the AV driver began to slowly enter the intersection. When the car began to make a left turn in front of the AV, the AV driver stopped the AV. A Nissan Sentra behind made contact with the AV.",Chrysler Pacifica,Conventional,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,16/02/2021,12:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.769408,-122.451893",37.769408,-122.451893,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
504,United States,California,"The AV was traveling through the intersection when a lane-encroaching municipal city bus in the right adjacent lane attempted to pass the AV. The AV driver disengaged autonomous mode, and shortly thereafter, the bus made contact with the right side of the AV.",Chevrolet Bolt,Disengagement,Right articulating radar casing,No injury,Moving,Driver of another vehicle,Clear,Dusk,Dry,No,Unknown,Passenger car,26/12/2019,16:56,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.766615,-122.453019",37.766615,-122.453019,True,True,False,True,True,True,False,False,True,Bus  ,No Injury  ,Slight  ,Valid
505,United States,California,The AV stopped for pedestrians who were in a crosswalk when a Chevrolet Truck Blazed 4D following behind the AV struck the rear of the AV.,Jaguar I-Pace,Autonomous,Rear bumper and trunk,The AV driver later reported lower back pain,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,30/09/2021,15:50,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.771490,-122.454104",37.77149,-122.454104,True,True,True,False,True,True,False,False,True,Truck  ,Slight  ,Slight  ,Valid
506,United States,California,The AV came to a stop sign and waited for a pedestrian to cross and for traffic to clear when a Lexus RX450h approached the AV from behind and made contact with the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,06/12/2021,10:46,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.771118,-122.453770",37.771118,-122.45377,False,True,False,False,False,True,True,False,True,Car  ,No Injury  ,Slight  ,Valid
507,United States,California,"The AV was at a complete stop in response to a stop sign. After the AV began to proceed straight through the intersection, a Toyota FJ Cruiser approached a stop sign in its direction of travel. The Toyota did not stop fori its stop sign and, shortly thereafter, the Toyota entered the intersection and made contact with the AV as it was passing through the intersection. The Toyota left the scene.",Chevrolet Bolt,Autonomous,Rear right quarter panel,No injury,Moving,Driver of another vehicle,Clear,"Night, with street lights",Dry,Yes,Broadside,Passenger car,15/07/2022,22:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.762680,-122.460892",37.76268,-122.460892,True,True,False,False,False,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
508,United States,California,The AV driver made contact with a steel drain cover while traveling over the cover.,Chevrolet Bolt,Conventional,Undercarriage,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,30/05/2021,9:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.761923,-122.464014",37.761923,-122.464014,False,False,False,True,False,False,False,False,True,Other  ,No Injury  ,Slight  ,Valid
509,United States,California,The AV driver was parallel parking when the AV hit the front of a parked Ford F250 pickup truck.,Jaguar I-Pace,Conventional,Rear bumper,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Rear-end,Passenger car,10/03/2022,10:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.739889,-122.467602",37.739889,-122.467602,False,False,False,True,False,False,True,True,True,Truck  ,No Injury  ,Slight  ,Valid
510,United States,California,The AV was stopped for a red light in the right lane of the three-lane street when an Acura approached from behind and rear-ended the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,12/12/2022,12:35,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.741421,-122.475677",37.741421,-122.475677,False,True,True,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
511,United States,California,The AV driver completed a right turn and turned into a parallel parking space and made contact with the curb.,Chevrolet Bolt,Conventional,Front right tire,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,24/07/2020,16:52,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.743024,-122.478200",37.743024,-122.4782,False,False,True,False,False,True,False,False,True,Other  ,No Injury  ,Slight  ,Valid
512,United States,California,"The AV came to a stop sign and as it was about to proceed, a Lexus CT 200h behind the AV made contact with the AV.",Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,Dusk,Dry,No,Rear-end,Passenger car,04/04/2022,19:55,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.748580,-122.477325",37.74858,-122.477325,True,True,False,False,False,False,True,False,True,Car  ,No Injury  ,Slight  ,Valid
